,file_name,page_nr,panel_nr,balloon_nr,utterance,raw_annotation,raw_emotion,raw_speaker_id,emotion,speaker_id,split
2135,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,3,3,I HAVE SAPPHIRE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Batgirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Batgirl",AN0-DI0-FE0-SA0-SU1-JO3,Batgirl,TRAIN
2136,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,3,4,MINE'S YELLOW!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO4


2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO4","
2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl",AN0-DI0-FE0-SA0-SU1-JO4,Jokergirl,TRAIN
2137,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,3,5,I HAVE A RED ONE.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU1-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Terra","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU1-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Terra",AN0-DI0-FE0-SA2-SU1-JO0,Terra,TRAIN
2138,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,3,6,MINE'S BLUE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Stargirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Stargirl",AN0-DI0-FE0-SA0-SU1-JO2,Stargirl,TRAIN
2139,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,3,7,I GOT ORANGE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO1


2024-07-23 - SyimykRasulov
SpokenBy:Shelly","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO1","
2024-07-23 - SyimykRasulov
SpokenBy:Shelly",AN0-DI0-FE0-SA0-SU0-JO1,Shelly,TRAIN
2140,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,4,1,UM… WHAT'S HAPPENING?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Stargirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Stargirl",AN0-DI0-FE0-SA0-SU3-JO0,Stargirl,TRAIN
2141,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,4,2,WOW!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl",AN0-DI0-FE0-SA0-SU4-JO2,Jokergirl,TRAIN
2142,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,11,4,3,FEEL THE POWER! ,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Starfire","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Starfire",AN0-DI0-FE0-SA0-SU0-JO3,Starfire,TRAIN
2143,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,1,COOL! WE CAN FLY NOW!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Batgirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Batgirl",AN0-DI0-FE0-SA0-SU2-JO3,Batgirl,TRAIN
2144,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,2,"WE CAN MAKE STUFF, TOO!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE0-SA0-SU3-JO2,Cassie,TRAIN
2145,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,3,"HI, CONNER!   ","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Shelly","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Shelly",AN0-DI0-FE0-SA0-SU0-JO2,Shelly,TRAIN
2146,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,4," HI, MATCH!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Shelly","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Shelly",AN0-DI0-FE0-SA0-SU0-JO2,Shelly,TRAIN
2147,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,5,"HI, ROBIN!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl",AN0-DI0-FE0-SA0-SU0-JO2,Jokergirl,TRAIN
2148,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,12,1,6,YOU GUYS GOTTA TRY THIS! THERE'S TWO MORE RINGS ON THE TABLE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE0-SA0-SU0-JO3,Cassie,TRAIN
2149,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,13,4,1,HUH? NOTHING'S HAPPENING.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU3-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Superboy","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU3-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Superboy",AN0-DI0-FE0-SA2-SU3-JO0,Superboy,TRAIN
2150,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,13,4,2,IT'S NOT EVEN CHANGING COLORS!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI0-FE0-SA3-SU0-JO0,Robin,TRAIN
2151,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,13,4,3,WHERE'S THE COOL POWER GLOW?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU2-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU2-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI0-FE0-SA3-SU2-JO0,Robin,TRAIN
2152,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,13,5,1,"OH,  THOSE TWO ARE MOOD RINGS!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO1


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO1","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE0-SA0-SU2-JO1,Cassie,TRAIN
2153,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,13,5,2,THEY CHANGE COLORS BASED ON YOUR MOOD.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Stargirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Stargirl",AN0-DI0-FE0-SA0-SU0-JO2,Stargirl,TRAIN
2154,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,1,1,"SEE, IT'S WORKING NOW!   ","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE0-SA0-SU0-JO3,Cassie,TRAIN
2155,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,1,2,WHAT A NICE SHADE OF PINK!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE0-SA0-SU1-JO3,Cassie,TRAIN
2156,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,1,3,HIS RING OR HIS FACE? HEE HEE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO4


2024-07-23 - SyimykRasulov
SpokenBy:Stargirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO4","
2024-07-23 - SyimykRasulov
SpokenBy:Stargirl",AN0-DI0-FE0-SA0-SU2-JO4,Stargirl,TRAIN
2157,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,2,1,"I COULD CHANGE YOUR RING COLOR TOO, ROBIN!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO4


2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO4","
2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl",AN0-DI0-FE0-SA0-SU0-JO4,Jokergirl,TRAIN
2158,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,3,1,NO THANKS.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA2-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA2-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI3-FE0-SA2-SU0-JO0,Robin,TRAIN
2159,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,3,4,THIS SHADE OF BROWN IS WORKING JUST FINE!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI0-FE0-SA2-SU0-JO0,Robin,TRAIN
2160,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,1,ACTIVATE!,"2024-07-25 - SyimykRasulov
Feeling:Neutral


2024-07-25 - SyimykRasulov
SpokenBy:violet ring","2024-07-25 - SyimykRasulov
Feeling:Neutral","
2024-07-25 - SyimykRasulov
SpokenBy:violet ring",Neutral,violet ring,TRAIN
2161,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,2,WHA?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Shelly","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Shelly",AN0-DI0-FE2-SA0-SU4-JO0,Shelly,TRAIN
2162,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,3,ACTIVATION PROCESS BEGINS!,"2024-07-25 - SyimykRasulov
Feeling:Neutral


2024-07-25 - SyimykRasulov
SpokenBy:green ring","2024-07-25 - SyimykRasulov
Feeling:Neutral","
2024-07-25 - SyimykRasulov
SpokenBy:green ring",Neutral,green ring,TRAIN
2163,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,4,HUH?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Terra","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Terra",AN0-DI0-FE2-SA0-SU4-JO0,Terra,TRAIN
2164,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,5,WE HAVE MADE CONTACT!,"2024-07-25 - SyimykRasulov
Feeling:Neutral


2024-07-25 - SyimykRasulov
SpokenBy:red ring","2024-07-25 - SyimykRasulov
Feeling:Neutral","
2024-07-25 - SyimykRasulov
SpokenBy:red ring",Neutral,red ring,TRAIN
2165,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,7,ACTIVATE!   ,"2024-07-25 - SyimykRasulov
Feeling:Neutral


2024-07-25 - SyimykRasulov
SpokenBy:blue ring","2024-07-25 - SyimykRasulov
Feeling:Neutral","
2024-07-25 - SyimykRasulov
SpokenBy:blue ring",Neutral,blue ring,TRAIN
2166,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,14,4,8,WE FEEL THEIR WORTHINESS!,"2024-07-25 - SyimykRasulov
Feeling:Neutral


2024-07-25 - SyimykRasulov
SpokenBy:sky blue ring","2024-07-25 - SyimykRasulov
Feeling:Neutral","
2024-07-25 - SyimykRasulov
SpokenBy:sky blue ring",Neutral,sky blue ring,TRAIN
2167,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,2,UM… HELLO POWER RING.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU3-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Cassie","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU3-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Cassie",AN0-DI0-FE2-SA0-SU3-JO0,Cassie,TRAIN
2168,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,3,THE RINGS ARE TALKING?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Superboy","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Superboy",AN0-DI0-FE0-SA0-SU4-JO0,Superboy,TRAIN
2169,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,5,SIR!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU3-JO0


2024-07-23 - SyimykRasulov
SpokenBy:unknown","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU3-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:unknown",AN0-DI0-FE3-SA0-SU3-JO0,unknown,TRAIN
2170,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,6,THE MISSING RINGS OF THE EARTH SECTOR!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0


2024-07-23 - SyimykRasulov
SpokenBy:blue gnom","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:blue gnom",AN0-DI0-FE4-SA0-SU5-JO0,blue gnom,TRAIN
2171,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,7,THEY HAVE BEEN LOCATED!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0


2024-07-23 - SyimykRasulov
SpokenBy:blue gnom","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:blue gnom",AN0-DI0-FE4-SA0-SU5-JO0,blue gnom,TRAIN
2172,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,1,8,AND ACTIVATED!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0


2024-07-23 - SyimykRasulov
SpokenBy:blue gnom","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU5-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:blue gnom",AN0-DI0-FE4-SA0-SU5-JO0,blue gnom,TRAIN
2173,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,3,1,"GREEN LANTERN,","2024-07-23 - SyimykRasulov
Feeling:Neutral


2024-07-23 - SyimykRasulov
SpokenBy:blue serious gnom","2024-07-23 - SyimykRasulov
Feeling:Neutral","
2024-07-23 - SyimykRasulov
SpokenBy:blue serious gnom",Neutral,blue serious gnom,TRAIN
2174,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,3,2,YOU KNOW WHAT TO DO!,"2024-07-23 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:blue serious gnom","2024-07-23 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:blue serious gnom",AN2-DI0-FE0-SA0-SU0-JO0,blue serious gnom,TRAIN
2175,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,15,3,3,YES! I'LL BE RIGHT BACK !,"2024-07-23 - SyimykRasulov
Feeling:Neutral


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:Neutral","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",Neutral,Green Lantern,TRAIN
2176,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,16,3,2,"HEY, ROBIN!

 WHAT COLOR IS YOUR MOOD RING NOW?","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO0


2024-07-23 - SyimykRasulov
SpokenBy:unknown","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:unknown",AN0-DI0-FE0-SA0-SU2-JO0,unknown,TRAIN
2177,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,16,4,1,I DON'T THINK IT WORKS.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI0-FE0-SA2-SU0-JO0,Robin,TRAIN
2178,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,16,4,2,IT'S STILL BROWN.,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Robin","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Robin",AN0-DI0-FE0-SA2-SU0-JO0,Robin,TRAIN
2179,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,16,6,1,IT WORKS  NOW!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO4


2024-07-23 - SyimykRasulov
SpokenBy:Batgirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO4","
2024-07-23 - SyimykRasulov
SpokenBy:Batgirl",AN0-DI0-FE0-SA0-SU2-JO4,Batgirl,TRAIN
2180,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,16,6,2,"LOOK!

IT'S GLOWING HOT PINK!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Starfire","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Starfire",AN0-DI0-FE0-SA0-SU3-JO2,Starfire,TRAIN
2181,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,1,3,"LOOK, BARB!   ","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO1


2024-07-23 - SyimykRasulov
SpokenBy:Starfire","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO1","
2024-07-23 - SyimykRasulov
SpokenBy:Starfire",AN0-DI0-FE0-SA0-SU3-JO1,Starfire,TRAIN
2182,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,1,4,IT'S STILL PINK!   ,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO1


2024-07-23 - SyimykRasulov
SpokenBy:Starfire","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO1","
2024-07-23 - SyimykRasulov
SpokenBy:Starfire",AN0-DI0-FE0-SA0-SU3-JO1,Starfire,TRAIN
2183,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,1,6,"SORRY TO BREAK UP YOUR LITTLE RING PARTY,TITANS!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",AN0-DI0-FE0-SA2-SU0-JO0,Green Lantern,TRAIN
2184,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,2,1,WOW! GREEN LANTERN!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Jokergirl",AN0-DI0-FE0-SA0-SU4-JO0,Jokergirl,TRAIN
2185,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,2,2,BUT YOU ARE  MUCH TOO YOUNG TO PLAY WITH THOSE!,"2024-07-23 - SyimykRasulov
Feeling:AN1-DI0-FE0-SA0-SU0-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:AN1-DI0-FE0-SA0-SU0-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",AN1-DI0-FE0-SA0-SU0-JO0,Green Lantern,TRAIN
2186,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,3,1,MAYBE WHEN YOU'RE OLDER!  ,"2024-07-23 - SyimykRasulov
Feeling:Neutral


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:Neutral","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",Neutral,Green Lantern,TRAIN
2187,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,17,3,2,UNTIL NEXT TIME…,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO2","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",AN0-DI0-FE0-SA0-SU0-JO2,Green Lantern,TRAIN
2188,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,18,1,1,"STAY IN SCHOOL. 

SEE YA!","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO1


2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO1","
2024-07-23 - SyimykRasulov
SpokenBy:Green Lantern",AN0-DI0-FE0-SA0-SU0-JO1,Green Lantern,TRAIN
2189,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,18,5,1,AW YEAH TITANS!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO4


2024-07-23 - SyimykRasulov
SpokenBy:Speedy","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO4","
2024-07-23 - SyimykRasulov
SpokenBy:Speedy",AN0-DI0-FE0-SA0-SU0-JO4,Speedy,TRAIN
2190,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,19,1,1,ANY BODY WANT SOME BUBBLE GUM?,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Speedy","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU1-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Speedy",AN0-DI0-FE0-SA0-SU1-JO3,Speedy,TRAIN
2191,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,19,1,2,GUM!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO3


2024-07-23 - SyimykRasulov
SpokenBy:Match","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO3","
2024-07-23 - SyimykRasulov
SpokenBy:Match",AN0-DI0-FE0-SA0-SU4-JO3,Match,TRAIN
2192,QC copy - 1508 - 48 Pequen_os Titanes 25.xlsx,19,2,1,AAHH!,"2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA0-SU3-JO0


2024-07-23 - SyimykRasulov
SpokenBy:Speedy","2024-07-23 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA0-SU3-JO0","
2024-07-23 - SyimykRasulov
SpokenBy:Speedy",AN0-DI0-FE5-SA0-SU3-JO0,Speedy,TRAIN
